Year,Month,Tier,Name,Author name,Deck link,Deck list
2019,1,2,Red Deck Wins,Sol Malka,https://www.mtgtop8.com/event?e=20988&d=339234&f=ST,"4 Experimental Frenzy
4 Wizard's Lightning
4 Shock
2 Risk Factor
4 Lightning Strike
4 Viashino Pyromancer
4 Runaway Steam-Kin
4 Goblin Chainwhirler
4 Ghitu Lavarunner
4 Fanatical Firebrand
22 Mountain
Sideboard
3 Treasure Map
4 Lava Coil
2 Fight with Fire
3 Fiery Cannonade
2 Banefire
1 Mountain
"
2019,1,2,Boros Aggro,Yuval Zuckerman,https://www.mtgtop8.com/event?e=20988&d=339232&f=ST,"4 Hunted Witness
4 Dauntless Bodyguard
4 Benalish Marshal
4 Adanto Vanguard
1 Stone Quarry
4 Sacred Foundry
12 Plains
4 Clifftop Retreat
4 Legion's Landing
4 History of Benalia
4 Conclave Tribunal
4 Heroic Reinforcements
3 Venerated Loxodon
4 Skymarcher Aspirant
Sideboard
4 Tocatli Honor Guard
1 Mountain
3 Experimental Frenzy
2 Banefire
3 Baffling End
2 Ajani, Adversary of Tyrants
"
2019,1,3,Selesnya Tokens,Ota Sho,https://www.mtgtop8.com/event?e=20988&d=339237&f=ST,"3 Legion's Landing
4 History of Benalia
4 Conclave Tribunal
3 Ajani, Adversary of Tyrants
4 Saproling Migration
4 March of the Multitudes
4 Flower / Flourish
3 Venerated Loxodon
3 Trostani Discordant
3 Emmara, Soul of the Accord
4 Adanto Vanguard
4 Temple Garden
4 Sunpetal Grove
8 Plains
4 Forest
1 Arch of Orazca
Sideboard
3 Baffling End
4 Tocatli Honor Guard
1 Settle the Wreckage
2 Nullhide Ferox
2 Knight of Autumn
1 Ixalan's Binding
1 Citywide Bust
1 Carnage Tyrant
"
2019,1,3,Monoblue Tempo,Axel Meneses,https://www.mtgtop8.com/event?e=20988&d=339238&f=ST,"4 Opt
1 Essence Scatter
4 Dive Down
2 Chart a Course
2 Warkite Marauder
4 Tempest Djinn
4 Siren Stormtamer
4 Mist-Cloaked Herald
4 Merfolk Trickster
20 Island
4 Curious Obsession
4 Wizard's Retort
2 Spell Pierce
1 Sleep
Sideboard
1 Essence Scatter
2 Surge Mare
1 Negate
1 Karn, Scion of Urza
1 Jace, Cunning Castaway
3 Diamond Mare
3 Deep Freeze
2 Crafty Cutpurse
1 Sleep
"
2019,1,3,Jeskai Control,Arnaud Hocquemiller,https://www.mtgtop8.com/event?e=20988&d=339235&f=ST,"1 The Mirari Conjecture
3 Teferi, Hero of Dominaria
2 Seal Away
1 Ral, Izzet Viceroy
1 Ixalan's Binding
1 Syncopate
2 Settle the Wreckage
4 Revitalize
1 Negate
1 Lava Coil
3 Ionize
2 Fight with Fire
3 Expansion / Explosion
4 Deafening Clarion
4 Chemister's Insight
1 Blink of an Eye
4 Sulfur Falls
4 Steam Vents
4 Sacred Foundry
3 Plains
3 Island
4 Glacial Fortress
4 Clifftop Retreat
Sideboard
2 Star of Extinction
1 Niv-Mizzet, Parun
2 Lyra Dawnbringer
3 Legion Warboss
1 Invoke the Divine
1 Cleansing Nova
1 Seal Away
1 Ixalan's Binding
1 Negate
2 Lava Coil
"
2019,1,3,Grixis Control,J_tekt,https://www.mtgtop8.com/event?e=20988&d=339236&f=ST,"1 Syncopate
1 Ritual of Soot
2 Moment of Craving
2 Lava Coil
2 Ionize
2 Golden Demise
3 Expansion / Explosion
2 Dive Down
1 Cast Down
1 Blink of an Eye
4 Niv-Mizzet, Parun
3 Nicol Bolas, the Ravager
4 Watery Grave
4 Sulfur Falls
4 Steam Vents
1 Mountain
4 Island
4 Drowned Catacomb
4 Dragonskull Summit
4 Treasure Map
2 The Eldest Reborn
2 Vraska's Contempt
3 Thought Erasure
Sideboard
1 Golden Demise
1 Cast Down
2 Star of Extinction
1 Ral, Izzet Viceroy
2 Negate
3 Duress
1 Disdainful Stroke
2 Banefire
1 The Eldest Reborn
1 Vraska's Contempt
"
2018,12,1,Golgari Midrange,Jean-Emmanuel Depraz,https://www.mtgtop8.com/event?e=20785&d=337371&f=ST,"3 Vivien Reid
1 Karn, Scion of Urza
4 Vraska's Contempt
3 Find / Finality
2 Cast Down
3 Wildgrowth Walker
2 Seekers' Squire
2 Ravenous Chupacabra
2 Midnight Reaper
4 Merfolk Branchwalker
3 Llanowar Elves
4 Jadelight Ranger
3 Carnage Tyrant
4 Woodland Cemetery
5 Swamp
4 Overgrown Tomb
2 Memorial to Folly
8 Forest
1 Detection Tower
Sideboard
2 Thrashing Brontodon
2 Plaguecrafter
4 Duress
1 Doom Whisperer
1 Assassin's Trophy
1 Karn, Scion of Urza
2 Cast Down
1 Wildgrowth Walker
1 Midnight Reaper
"
2018,12,2,Jeskai Control,Toshihiro Saida,https://www.mtgtop8.com/event?e=20785&d=337374&f=ST,"3 Teferi, Hero of Dominaria
2 Seal Away
3 Syncopate
1 Spell Pierce
4 Sinister Sabotage
4 Opt
1 Negate
1 Justice Strike
1 Expansion / Explosion
4 Deafening Clarion
1 Cleansing Nova
4 Chemister's Insight
2 Niv-Mizzet, Parun
3 Crackling Drake
4 Sulfur Falls
4 Steam Vents
4 Sacred Foundry
6 Island
4 Glacial Fortress
4 Clifftop Retreat
Sideboard
2 Star of Extinction
1 Lyra Dawnbringer
3 Legion Warboss
2 Invoke the Divine
1 Seal Away
2 Spell Pierce
2 Negate
1 Justice Strike
1 Expansion / Explosion
"
2018,12,2,Izzet Phoenix,Henry Mildenstein,https://www.mtgtop8.com/event?e=20785&d=337373&f=ST,"1 Ral, Izzet Viceroy
2 Tormenting Voice
4 Shock
4 Radical Idea
4 Opt
3 Lava Coil
1 Entrancing Melody
2 Discovery / Dispersal
4 Chart a Course
2 Beacon Bolt
4 Goblin Electromancer
4 Crackling Drake
4 Arclight Phoenix
4 Sulfur Falls
4 Steam Vents
6 Mountain
7 Island
Sideboard
1 The Mirari Conjecture
2 Star of Extinction
2 Shivan Fire
1 Search for Azcanta
2 Niv-Mizzet, Parun
2 Negate
2 Murmuring Mystic
1 Dive Down
1 Lava Coil
1 Entrancing Melody
"
2018,12,2,Boros Aggro,Yuval Zuckerman,https://www.mtgtop8.com/event?e=20785&d=337372&f=ST,"4 Legion's Landing
4 History of Benalia
4 Conclave Tribunal
4 Heroic Reinforcements
3 Venerated Loxodon
4 Skymarcher Aspirant
4 Hunted Witness
4 Dauntless Bodyguard
4 Benalish Marshal
4 Adanto Vanguard
1 Stone Quarry
4 Sacred Foundry
12 Plains
4 Clifftop Retreat
Sideboard
4 Tocatli Honor Guard
1 Mountain
3 Experimental Frenzy
2 Banefire
3 Baffling End
2 Ajani, Adversary of Tyrants
"
2018,12,3,Selesnya Tokens,Zachary Kiihne,https://www.mtgtop8.com/event?e=20785&d=337376&f=ST,"3 Legion's Landing
4 History of Benalia
4 Conclave Tribunal
2 Ajani, Adversary of Tyrants
4 Saproling Migration
4 March of the Multitudes
4 Flower / Flourish
4 Venerated Loxodon
3 Trostani Discordant
3 Emmara, Soul of the Accord
4 Adanto Vanguard
4 Temple Garden
4 Sunpetal Grove
9 Plains
4 Forest
Sideboard
2 Vivien Reid
1 The Immortal Sun
2 Shalai, Voice of Plenty
2 Lyra Dawnbringer
3 Knight of Autumn
2 Ixalan's Binding
1 Citywide Bust
2 Baffling End
"
2018,12,3,Red Deck Wins,Jan Kristan Bedia,https://www.mtgtop8.com/event?e=20785&d=337375&f=ST,"3 Experimental Frenzy
4 Wizard's Lightning
4 Shock
4 Lightning Strike
2 Lava Coil
4 Viashino Pyromancer
4 Runaway Steam-Kin
1 Rekindling Phoenix
4 Goblin Chainwhirler
4 Ghitu Lavarunner
4 Fanatical Firebrand
22 Mountain
Sideboard
2 Treasure Map
1 Sorcerous Spyglass
2 Legion Warboss
2 Fight with Fire
2 Fiery Cannonade
1 Dire Fleet Daredevil
2 Banefire
1 Experimental Frenzy
1 Lava Coil
1 Rekindling Phoenix
"
2018,11,1,Boros Aggro,Alexey Shashov,https://www.mtgtop8.com/event?e=20548&d=335106&f=ST,"4 Clifftop Retreat
13 Plains
4 Sacred Foundry
4 Adanto Vanguard
4 Benalish Marshal
4 Dauntless Bodyguard
2 Healer's Hawk
4 Rustwing Falcon
4 Skymarcher Aspirant
3 Venerated Loxodon
3 Heroic Reinforcements
3 Conclave Tribunal
4 History of Benalia
4 Legion's Landing
Sideboard
1 Conclave Tribunal
1 Aurelia, Exemplar of Justice
3 Baffling End
2 Banefire
4 Experimental Frenzy
1 Mountain
1 Settle the Wreckage
2 Tocatli Honor Guard
"
2018,11,1,Jeskai Control,Guillaume Wafo-Tapa,https://www.mtgtop8.com/event?e=20548&d=335107&f=ST,"4 Clifftop Retreat
4 Glacial Fortress
6 Island
4 Sacred Foundry
4 Steam Vents
4 Sulfur Falls
3 Crackling Drake
2 Niv-Mizzet, Parun
4 Chemister's Insight
1 Cleansing Nova
4 Deafening Clarion
2 Essence Scatter
2 Expansion / Explosion
1 Justice Strike
1 Negate
4 Opt
4 Sinister Sabotage
3 Syncopate
3 Teferi, Hero of Dominaria
Sideboard
1 Niv-Mizzet, Parun
2 Justice Strike
2 Negate
1 Invoke the Divine
3 Legion Warboss
3 Seal Away
1 Spell Pierce
2 Star of Extinction
"
2018,11,1,Golgari Midrange,Seth Manfield,https://www.mtgtop8.com/event?e=20548&d=335105&f=ST,"8 Forest
1 Memorial to Folly
4 Overgrown Tomb
6 Swamp
4 Woodland Cemetery
3 Carnage Tyrant
2 Druid of the Cowl
4 Jadelight Ranger
4 Llanowar Elves
4 Merfolk Branchwalker
1 Midnight Reaper
3 Ravenous Chupacabra
3 Wildgrowth Walker
2 Cast Down
3 Find / Finality
3 Vraska's Contempt
2 Karn, Scion of Urza
3 Vivien Reid
Sideboard
1 Midnight Reaper
2 Cast Down
1 Assassin's Trophy
2 Deathgorge Scavenger
1 Doom Whisperer
3 Duress
2 Golden Demise
1 Reclamation Sage
1 The Eldest Reborn
1 Vraska, Relic Seeker
"
2018,11,2,Red Deck Wins,Pedro Lechado Artigues,https://www.mtgtop8.com/event?e=20548&d=335109&f=ST,"22 Mountain
4 Fanatical Firebrand
4 Ghitu Lavarunner
4 Goblin Chainwhirler
2 Rekindling Phoenix
4 Runaway Steam-Kin
4 Viashino Pyromancer
4 Lightning Strike
4 Shock
4 Wizard's Lightning
4 Experimental Frenzy
Sideboard
1 Rekindling Phoenix
2 Banefire
3 Fiery Cannonade
3 Fight with Fire
3 Lava Coil
3 Treasure Map
"
2018,11,2,Izzet Phoenix,Owen Turtenwald,https://www.mtgtop8.com/event?e=20548&d=335108&f=ST,"7 Island
6 Mountain
4 Steam Vents
4 Sulfur Falls
4 Arclight Phoenix
4 Crackling Drake
4 Goblin Electromancer
1 Beacon Bolt
1 Blink of an Eye
4 Chart a Course
2 Discovery / Dispersal
1 Entrancing Melody
3 Lava Coil
4 Opt
4 Radical Idea
4 Shock
2 Tormenting Voice
1 The Mirari Conjecture
Sideboard
1 Beacon Bolt
2 Entrancing Melody
1 Lava Coil
1 Banefire
2 Murmuring Mystic
2 Negate
2 Niv-Mizzet, Parun
1 Ral, Izzet Viceroy
2 Shivan Fire
1 Star of Extinction
"
2018,11,3,Weenie White,Kellen Pastore,https://www.mtgtop8.com/event?e=20548&d=335110&f=ST,"22 Plains
4 Adanto Vanguard
4 Benalish Marshal
3 Dauntless Bodyguard
3 Silverbeak Griffin
4 Skymarcher Aspirant
4 Snubhorn Sentry
4 Venerated Loxodon
2 Ajani, Adversary of Tyrants
2 Conclave Tribunal
4 History of Benalia
4 Legion's Landing
Sideboard
2 Ajani, Adversary of Tyrants
2 Conclave Tribunal
3 Baffling End
2 Bounty Agent
1 Pride of Conquerors
1 Sorcerous Spyglass
4 Tocatli Honor Guard
"
2018,11,3,Mono Blue Aggro,Gabriel Nassif,https://www.mtgtop8.com/event?e=20548&d=335111&f=ST,"20 Island
4 Merfolk Trickster
4 Mist-Cloaked Herald
4 Siren Stormtamer
4 Tempest Djinn
2 Warkite Marauder
2 Chart a Course
4 Dive Down
1 Essence Scatter
4 Opt
1 Sleep
2 Spell Pierce
4 Wizard's Retort
4 Curious Obsession
Sideboard
1 Warkite Marauder
1 Essence Scatter
1 Sleep
1 Chemister's Insight
1 Diamond Mare
2 Disdainful Stroke
1 Entrancing Melody
4 Exclusion Mage
1 Negate
1 Selective Snare
1 Sentinel Totem
"
2018,10,1,Golgari Midrange,Tim Ealey,https://www.mtgtop8.com/event?e=20379&d=333317&f=ST,"3 Vraska, Relic Seeker
2 Vraska, Golgari Queen
1 The Eldest Reborn
2 Find / Finality
2 Assassin's Trophy
2 Wildgrowth Walker
3 Seekers' Squire
3 Ravenous Chupacabra
3 Merfolk Branchwalker
4 Llanowar Elves
4 Jadelight Ranger
1 Izoni, Thousand-Eyed
2 Golgari Findbroker
4 Doom Whisperer
1 District Guide
4 Woodland Cemetery
6 Swamp
4 Overgrown Tomb
1 Memorial to Folly
8 Forest
Sideboard
2 Arguel's Blood Fast
2 The Eldest Reborn
1 Find / Finality
2 Wildgrowth Walker
1 Izoni, Thousand-Eyed
1 Dead Weight
3 Duress
3 Vraska's Contempt
"
2018,10,2,Monored Frenzy,Andrew Dowd,https://www.mtgtop8.com/event?e=20379&d=333318&f=ST,"3 Experimental Frenzy
4 Wizard's Lightning
4 Shock
2 Risk Factor
4 Lightning Strike
4 Viashino Pyromancer
4 Runaway Steam-Kin
4 Goblin Chainwhirler
4 Ghitu Lavarunner
4 Fanatical Firebrand
23 Mountain
Sideboard
4 Rekindling Phoenix
3 Lava Coil
3 Fight with Fire
2 Fiery Cannonade
2 Dire Fleet Daredevil
1 Experimental Frenzy
"
2018,10,2,Boros Angels,Carson Lewis,https://www.mtgtop8.com/event?e=20379&d=333319&f=ST,"4 History of Benalia
2 Conclave Tribunal
1 Ajani, Adversary of Tyrants
2 Lightning Strike
2 Justice Strike
3 Deafening Clarion
2 Tocatli Honor Guard
3 Shalai, Voice of Plenty
4 Resplendent Angel
4 Lyra Dawnbringer
4 Knight of Grace
3 Aurelia, Exemplar of Justice
2 Adanto Vanguard
4 Sacred Foundry
12 Plains
4 Mountain
4 Clifftop Retreat
Sideboard
1 Sorcerous Spyglass
1 Silent Gravestone
2 Settle the Wreckage
3 Seal Away
2 Rekindling Phoenix
1 Karn, Scion of Urza
1 Ixalan's Binding
2 Banefire
2 Tocatli Honor Guard
"
2018,10,3,Selesnya Tokens,Eric Shoopman,https://www.mtgtop8.com/event?e=20379&d=333322&f=ST,"4 Legion's Landing
4 History of Benalia
4 Conclave Tribunal
4 Saproling Migration
4 March of the Multitudes
4 Flower / Flourish
4 Venerated Loxodon
2 Trostani Discordant
2 Shalai, Voice of Plenty
4 Emmara, Soul of the Accord
2 District Guide
4 Temple Garden
4 Sunpetal Grove
9 Plains
4 Forest
1 Arch of Orazca
Sideboard
2 Vivien Reid
1 The Immortal Sun
1 Tendershoot Dryad
1 Sorcerous Spyglass
2 Shield Mare
2 Settle the Wreckage
2 Seal Away
3 Lyra Dawnbringer
1 Cleansing Nova
"
2018,10,3,Mono Blue Aggro,Federico Dotta,https://www.mtgtop8.com/event?e=20379&d=333323&f=ST,"4 Curious Obsession
4 Wizard's Retort
2 Spell Pierce
3 Essence Scatter
2 Dive Down
2 Chart a Course
2 Warkite Marauder
4 Tempest Djinn
4 Siren Stormtamer
2 Nightveil Sprite
4 Mist-Cloaked Herald
4 Merfolk Trickster
2 Exclusion Mage
21 Island
Sideboard
3 Syncopate
2 Sleep
2 Sentinel Totem
3 Negate
2 Disdainful Stroke
3 Diamond Mare
"
2018,10,3,Esper Control,Jonathan Rosum,https://www.mtgtop8.com/event?e=20379&d=333324&f=ST,"4 Teferi, Hero of Dominaria
2 Search for Azcanta
3 Vraska's Contempt
3 Syncopate
4 Sinister Sabotage
3 Ritual of Soot
3 Moment of Craving
2 Essence Scatter
1 Disdainful Stroke
4 Chemister's Insight
3 Cast Down
1 Chromium, the Mutable
4 Watery Grave
4 Swamp
1 Plains
4 Isolated Chapel
4 Island
4 Glacial Fortress
2 Field of Ruin
4 Drowned Catacomb
Sideboard
2 Vona, Butcher of Magan
1 The Eldest Reborn
1 Profane Procession
1 Negate
2 Invoke the Divine
2 Fungal Infection
3 Duress
1 Moment of Craving
2 Disdainful Stroke
"
2018,10,3,Grixis Control,Andrew Jessup,https://www.mtgtop8.com/event?e=20379&d=333321&f=ST,"1 The Eldest Reborn
2 Search for Azcanta
4 Vraska's Contempt
4 Thought Erasure
2 Syncopate
3 Ritual of Soot
3 Notion Rain
4 Moment of Craving
1 Fungal Infection
3 Essence Scatter
4 Nicol Bolas, the Ravager
3 Dream Eater
4 Watery Grave
6 Swamp
2 Sulfur Falls
4 Steam Vents
2 Island
4 Drowned Catacomb
4 Dragonskull Summit
Sideboard
1 Arguel's Blood Fast
1 Fungal Infection
3 Thief of Sanity
2 Sorcerous Spyglass
2 Negate
2 Golden Demise
1 Duress
3 Disdainful Stroke
"
2018,10,3,Jeskai Control,MrCafouillette,https://www.mtgtop8.com/event?e=20379&d=333320&f=ST,"3 Teferi, Hero of Dominaria
1 Search for Azcanta
1 Ral, Izzet Viceroy
1 Syncopate
4 Sinister Sabotage
4 Revitalize
4 Opt
1 Negate
1 Lightning Strike
1 Justice Strike
2 Expansion / Explosion
2 Essence Scatter
1 Disdainful Stroke
4 Deafening Clarion
3 Chemister's Insight
2 Crackling Drake
4 Sulfur Falls
4 Steam Vents
4 Sacred Foundry
1 Mountain
5 Island
4 Glacial Fortress
3 Clifftop Retreat
Sideboard
2 Star of Extinction
1 Shalai, Voice of Plenty
2 Seal Away
1 Niv-Mizzet, Parun
3 Legion Warboss
1 Invoke the Divine
2 Negate
1 Essence Scatter
1 Disdainful Stroke
1 Crackling Drake
"
2018,9,1,Rakdos Aggro,Wutings,https://www.mtgtop8.com/event?e=20118&d=330872&f=ST,"2 Heart of Kiran
3 Chandra, Torch of Defiance
2 Unlicensed Disintegration
2 Cut / Ribbons
3 Abrade
1 Soul-Scar Mage
4 Scrapheap Scrounger
3 Rekindling Phoenix
2 Pia Nalaar
2 Kari Zev, Skyship Raider
1 Hazoret the Fervent
4 Goblin Chainwhirler
2 Glorybringer
4 Bomat Courier
1 Swamp
14 Mountain
4 Dragonskull Summit
4 Canyon Slough
2 Aether Hub
Sideboard
3 Magma Spray
2 Karn, Scion of Urza
3 Duress
3 Doomfall
3 Chandra's Defeat
1 Glorybringer
"
2018,9,2,Mono Red,Antonio Borzi,https://www.mtgtop8.com/event?e=20118&d=330873&f=ST,"19 Mountain
2 Ahn-Crop Crasher
4 Bomat Courier
4 Earthshaker Khenra
4 Ghitu Lavarunner
4 Goblin Chainwhirler
4 Soul-Scar Mage
4 Viashino Pyromancer
4 Lightning Strike
4 Shock
4 Wizard's Lightning
3 The Flame of Keld
Sideboard
2 Abrade
2 Aethersphere Harvester
3 Chandra's Defeat
2 Chandra, Torch of Defiance
1 Cut / Ribbons
2 Fight with Fire
1 Hazoret the Fervent
2 Insult / Injury
"
2018,9,3,UW Control,Gabriel Joglar,https://www.mtgtop8.com/event?e=20118&d=330875&f=ST,"2 Field of Ruin
4 Glacial Fortress
2 Ipnu Rivulet
4 Irrigated Farmland
5 Island
2 Memorial to Genius
8 Plains
2 Approach of the Second Sun
2 Blink of an Eye
4 Disallow
2 Essence Scatter
2 Fumigate
1 Glimmer of Genius
1 Hieroglyphic Illumination
1 Negate
3 Settle the Wreckage
2 Syncopate
3 Cast Out
4 Seal Away
2 Search for Azcanta
4 Teferi, Hero of Dominaria
Sideboard
2 Negate
1 Forsake the Worldly
1 Gideon's Reproach
3 History of Benalia
1 Invoke the Divine
1 Nezahal, Primal Tide
3 Regal Caracal
3 Torrential Gearhulk
"
2018,9,3,Esper Control,Mattia Basilico,https://www.mtgtop8.com/event?e=20118&d=330876&f=ST,"4 Drowned Catacomb
4 Fetid Pools
1 Field of Ruin
3 Glacial Fortress
4 Irrigated Farmland
3 Island
4 Isolated Chapel
4 Swamp
4 Torrential Gearhulk
1 Cast Down
4 Disallow
1 Essence Extraction
2 Essence Scatter
4 Fatal Push
1 Forsake the Worldly
4 Glimmer of Genius
1 Negate
2 Syncopate
4 Vraska's Contempt
2 Search for Azcanta
3 Teferi, Hero of Dominaria
Sideboard
2 Essence Extraction
1 Negate
2 Doomfall
1 Duress
3 Glint-Sleeve Siphoner
1 Infernal Reckoning
2 Jace's Defeat
1 Profane Procession
2 The Scarab God
"
2018,9,3,Ghalta - Hub,Pablo Ramirez,https://www.mtgtop8.com/event?e=20118&d=330874&f=ST,"4 Aether Hub
4 Botanical Sanctum
9 Forest
2 Hashep Oasis
4 Hinterland Harbor
2 Ghalta, Primal Hunger
3 Greenbelt Rampager
4 Llanowar Elves
3 Rhonas the Indomitable
3 Servant of the Conduit
4 Steel Leaf Champion
2 Thorn Lieutenant
2 Thrashing Brontodon
2 Verdurous Gearhulk
2 Vine Mare
2 Walking Ballista
3 Blossoming Defense
2 Commit / Memory
3 Heart of Kiran
Sideboard
2 Thrashing Brontodon
1 Vine Mare
3 Aethersphere Harvester
1 Metamorphic Alteration
2 Nature's Way
4 Negate
2 Vivien Reid
"
2018,8,1,Rakdos Aggro,Carlos Romao,https://www.mtgtop8.com/event?e=19894&d=328608&f=ST,"2 Aether Hub
4 Canyon Slough
4 Dragonskull Summit
14 Mountain
1 Swamp
4 Bomat Courier
1 Glorybringer
4 Goblin Chainwhirler
2 Kari Zev, Skyship Raider
2 Pia Nalaar
4 Rekindling Phoenix
4 Scrapheap Scrounger
3 Soul-Scar Mage
2 Abrade
2 Cut / Ribbons
2 Unlicensed Disintegration
3 Chandra, Torch of Defiance
2 Heart of Kiran
Sideboard
2 Glorybringer
2 Abrade
2 Chandra's Defeat
2 Doomfall
3 Duress
2 Hour of Glory
2 Magma Spray
"
2018,8,2,Red Deck Wins,Nicolai Herzog,https://www.mtgtop8.com/event?e=19894&d=328609&f=ST,"22 Mountain
1 Sunscorched Desert
2 Ahn-Crop Crasher
4 Bomat Courier
4 Earthshaker Khenra
1 Glorybringer
4 Goblin Chainwhirler
2 Hazoret the Fervent
2 Kari Zev, Skyship Raider
2 Pia Nalaar
2 Rekindling Phoenix
3 Soul-Scar Mage
1 Viashino Pyromancer
2 Abrade
3 Lightning Strike
3 Shock
2 Chandra, Torch of Defiance
Sideboard
2 Glorybringer
1 Hazoret the Fervent
1 Soul-Scar Mage
1 Chandra, Torch of Defiance
2 Aethersphere Harvester
1 Banefire
3 Chandra's Defeat
2 Insult / Injury
2 Magma Spray
"
2018,8,3,UW Control,Gregory Orange,https://www.mtgtop8.com/event?e=19894&d=328612&f=ST,"1 Arch of Orazca
2 Field of Ruin
4 Glacial Fortress
4 Irrigated Farmland
7 Island
2 Meandering River
6 Plains
1 Torrential Gearhulk
1 Blink of an Eye
1 Commit / Memory
4 Disallow
2 Essence Scatter
2 Fumigate
2 Glimmer of Genius
2 Hieroglyphic Illumination
1 Negate
3 Settle the Wreckage
2 Syncopate
3 Cast Out
4 Seal Away
2 Search for Azcanta
4 Teferi, Hero of Dominaria
Sideboard
2 Torrential Gearhulk
1 Fumigate
2 Negate
1 Aether Meltdown
2 Forsake the Worldly
1 Jace's Defeat
1 Kefnet the Mindful
3 Lyra Dawnbringer
1 Nezahal, Primal Tide
1 Sorcerous Spyglass
"
2018,8,3,Grixis Control,Arseniy Egorov,https://www.mtgtop8.com/event?e=19894&d=328613&f=ST,"2 Aether Hub
3 Canyon Slough
3 Dragonskull Summit
3 Drowned Catacomb
3 Fetid Pools
1 Field of Ruin
3 Island
1 Mountain
2 Spirebluff Canal
3 Sulfur Falls
3 Swamp
3 Champion of Wits
2 Nicol Bolas, the Ravager
2 The Scarab God
2 Torrential Gearhulk
4 Abrade
1 Bontu's Last Reckoning
1 Cast Down
1 Commit / Memory
1 Consign / Oblivion
1 Disallow
1 Doomfall
1 Essence Scatter
2 Fatal Push
2 Supreme Will
2 Syncopate
3 Vraska's Contempt
2 Arguel's Blood Fast
2 Liliana, Death's Majesty
Sideboard
1 Nicol Bolas, the Ravager
1 Bontu's Last Reckoning
1 Fatal Push
1 Vraska's Contempt
1 Angrath, the Flame-Chained
3 Duress
4 Glint-Sleeve Siphoner
1 Hour of Devastation
2 Negate
"
2018,8,3,Esper Control,Guillaume Matignon,https://www.mtgtop8.com/event?e=19894&d=328611&f=ST,"1 Arch of Orazca
4 Drowned Catacomb
4 Fetid Pools
1 Field of Ruin
3 Glacial Fortress
3 Irrigated Farmland
4 Island
3 Isolated Chapel
4 Swamp
4 Torrential Gearhulk
4 Disallow
3 Essence Scatter
4 Fatal Push
4 Glimmer of Genius
2 Hieroglyphic Illumination
1 Negate
3 Syncopate
4 Vraska's Contempt
1 Search for Azcanta
3 Teferi, Hero of Dominaria
Sideboard
1 Essence Scatter
2 Negate
1 Cast Down
1 Detection Tower
1 Duress
1 Forsake the Worldly
1 Glint-Sleeve Siphoner
2 Infernal Reckoning
1 Jace's Defeat
1 Mystic Archaeologist
1 The Scarab God
2 Walking Ballista
"
